省市別,縣市別,選區別,鄉鎮市區,村里別,投開票所,候選人號次,得票數,得票率,當選註記
10,010,01,120,0013,0231,3,446,69.69,*
10,010,01,120,0014,0232,1,25,3.52, 
10,010,01,120,0014,0232,2,215,30.28, 
10,010,01,120,0014,0232,3,470,66.2,*
10,010,01,120,0015,0239,1,34,5.2, 
10,010,01,120,0015,0239,2,200,30.58, 
10,010,01,120,0015,0239,3,420,64.22,*
10,010,01,120,0015,0240,1,35,4.47, 
10,010,01,120,0015,0240,2,259,33.08, 
10,010,01,120,0015,0240,3,489,62.45,*
10,010,01,120,0016,0241,1,23,2.91, 
10,010,01,120,0016,0241,2,227,28.7, 
10,010,01,120,0016,0241,3,541,68.39,*
10,010,01,120,0016,0242,1,18,2.79, 
10,010,01,120,0016,0242,2,181,28.02, 
10,010,01,120,0016,0242,3,447,69.2,*
10,010,01,120,0017,0237,1,25,4.17, 
10,010,01,120,0017,0237,2,230,38.4, 
10,010,01,120,0017,0237,3,344,57.43,*
10,010,01,120,0017,0238,1,23,3.41, 
10,010,01,120,0017,0238,2,276,40.95, 
10,010,01,120,0017,0238,3,375,55.64,*
10,010,01,120,0018,0244,1,13,1.31, 
10,010,01,120,0018,0244,2,281,28.41, 
10,010,01,120,0018,0244,3,695,70.27,*
10,010,01,120,0018,0245,1,36,3.4, 
10,010,01,120,0018,0245,2,299,28.26, 
10,010,01,120,0018,0245,3,723,68.34,*
10,010,01,120,0018,0246,1,46,4.39, 
10,010,01,120,0018,0246,2,350,33.4, 
10,010,01,120,0018,0246,3,652,62.21,*
10,010,01,120,0019,0247,1,46,4.26, 
10,010,01,120,0019,0247,2,360,33.33, 
10,010,01,120,0019,0247,3,674,62.41,*
10,010,01,120,0019,0248,1,55,5.17, 
10,010,01,120,0019,0248,2,351,32.99, 
10,010,01,120,0019,0248,3,658,61.84,*
10,010,01,120,0020,0252,1,26,3.45, 
10,010,01,120,0020,0252,2,270,35.81, 
10,010,01,120,0020,0252,3,458,60.74,*
10,010,01,120,0020,0253,1,19,3.48, 
10,010,01,120,0020,0253,2,233,42.67, 
10,010,01,120,0020,0253,3,294,53.85,*
10,010,01,120,0021,0250,1,24,3.01, 
10,010,01,120,0021,0250,2,275,34.5, 
10,010,01,120,0021,0250,3,498,62.48,*
10,010,01,120,0021,0251,1,10,2.05, 
10,010,01,120,0021,0251,2,181,37.17, 
10,010,01,120,0021,0251,3,296,60.78,*
10,010,01,120,0022,0254,1,19,3.04, 
10,010,01,120,0022,0254,2,198,31.68, 
10,010,01,120,0022,0254,3,408,65.28,*
10,010,01,120,0023,0255,1,17,2.51, 
10,010,01,120,0023,0255,2,215,31.71, 
10,010,01,120,0023,0255,3,446,65.78,*
10,010,01,120,0024,0256,1,35,4.35, 
10,010,01,120,0024,0256,2,231,28.73, 
10,010,01,120,0024,0256,3,538,66.92,*
10,010,01,120,0025,0243,1,29,3.45, 
10,010,01,120,0025,0243,2,256,30.44, 
10,010,01,120,0025,0243,3,556,66.11,*
10,010,01,120,0026,0249,1,20,3.42, 
10,010,01,120,0026,0249,2,195,33.39, 
10,010,01,120,0026,0249,3,369,63.18,*
10,010,01,130,0001,0465,1,22,4.38, 
10,010,01,130,0001,0465,2,175,34.86, 
10,010,01,130,0001,0465,3,305,60.76,*
10,010,01,130,0001,0466,1,24,3.17, 
10,010,01,130,0001,0466,2,241,31.79, 
10,010,01,130,0001,0466,3,493,65.04,*
10,010,01,130,0002,0467,1,19,2.9, 
10,010,01,130,0002,0467,2,217,33.13, 
10,010,01,130,0002,0467,3,419,63.97,*
10,010,01,130,0003,0479,1,22,3.91, 
10,010,01,130,0003,0479,2,206,36.65, 
10,010,01,130,0003,0479,3,334,59.43,*
10,010,01,130,0004,0478,1,18,3.12, 
10,010,01,130,0004,0478,2,128,22.18, 
10,010,01,130,0004,0478,3,431,74.7,*
10,010,01,130,0005,0468,1,15,3.0, 
10,010,01,130,0005,0468,2,145,29.0, 
10,010,01,130,0005,0468,3,340,68.0,*
10,010,01,130,0005,0469,1,22,4.89, 
10,010,01,130,0005,0469,2,161,35.78, 
10,010,01,130,0005,0469,3,267,59.33,*
10,010,01,130,0006,0448,1,27,3.66, 
10,010,01,130,0006,0448,2,253,34.28, 
10,010,01,130,0006,0448,3,458,62.06,*
10,010,01,130,0006,0449,1,23,4.06, 
10,010,01,130,0006,0449,2,169,29.86, 
10,010,01,130,0006,0449,3,374,66.08,*
10,010,01,130,0006,0450,1,38,5.26, 
10,010,01,130,0006,0450,2,208,28.77, 
10,010,01,130,0006,0450,3,477,65.98,*
10,010,01,130,0007,0451,1,23,2.42, 
10,010,01,130,0007,0451,2,318,33.51, 
10,010,01,130,0007,0451,3,608,64.07,*
10,010,01,130,0007,0452,1,29,4.63, 
10,010,01,130,0007,0452,2,222,35.41, 
10,010,01,130,0007,0452,3,376,59.97,*
10,010,01,130,0007,0453,1,20,2.62, 
10,010,01,130,0007,0453,2,236,30.93, 
10,010,01,130,0007,0453,3,507,66.45,*
10,010,01,130,0008,0454,1,42,4.27, 
10,010,01,130,0008,0454,2,356,36.18, 
10,010,01,130,0008,0454,3,586,59.55,*
10,010,01,130,0008,0455,1,45,4.84, 
10,010,01,130,0008,0455,2,367,39.46, 
10,010,01,130,0008,0455,3,518,55.7,*
10,010,01,130,0008,0456,1,28,3.72, 
10,010,01,130,0008,0456,2,275,36.52, 
10,010,01,130,0008,0456,3,450,59.76,*
10,010,01,130,0008,0457,1,20,2.15, 
10,010,01,130,0008,0457,2,334,35.84, 
10,010,01,130,0008,0457,3,578,62.02,*
10,010,01,130,0008,0458,1,15,2.58, 
10,010,01,130,0008,0458,2,196,33.73, 
10,010,01,130,0008,0458,3,370,63.68,*
10,010,01,130,0008,0459,1,27,3.11, 
10,010,01,130,0008,0459,2,309,35.6, 
10,010,01,130,0008,0459,3,532,61.29,*
10,010,01,130,0009,0460,1,30,3.84, 
10,010,01,130,0009,0460,2,255,32.65, 
10,010,01,130,0009,0460,3,496,63.51,*
10,010,01,130,0009,0461,1,34,3.68, 
10,010,01,130,0009,0461,2,317,34.27, 
10,010,01,130,0009,0461,3,574,62.05,*
10,010,01,130,0009,0462,1,23,3.59, 
10,010,01,130,0009,0462,2,240,37.5, 
10,010,01,130,0009,0462,3,377,58.91,*
10,010,01,130,0009,0463,1,24,3.63, 
10,010,01,130,0009,0463,2,226,34.19, 
10,010,01,130,0009,0463,3,411,62.18,*
10,010,01,130,0009,0464,1,29,3.54, 
10,010,01,130,0009,0464,2,215,26.22, 
10,010,01,130,0009,0464,3,576,70.24,*
10,010,01,130,0010,0470,1,15,2.85, 
10,010,01,130,0010,0470,2,228,43.26, 
10,010,01,130,0010,0470,3,284,53.89,*
10,010,01,130,0010,0471,1,30,4.05, 
10,010,01,130,0010,0471,2,248,33.47, 
10,010,01,130,0010,0471,3,463,62.48,*
10,010,01,130,0011,0472,1,15,3.5, 
10,010,01,130,0011,0472,2,125,29.14, 
10,010,01,130,0011,0472,3,289,67.37,*
10,010,01,130,0011,0473,1,25,3.99, 
10,010,01,130,0011,0473,2,194,30.94, 
10,010,01,130,0011,0473,3,408,65.07,*
10,010,01,130,0012,0474,1,2,0.71, 
10,010,01,130,0012,0474,2,121,42.91, 
10,010,01,130,0012,0474,3,159,56.38,*
10,010,01,130,0012,0475,1,15,2.93, 
10,010,01,130,0012,0475,2,164,32.03, 
10,010,01,130,0012,0475,3,333,65.04,*
10,010,01,130,0012,0476,1,23,3.78, 
10,010,01,130,0012,0476,2,235,38.59, 
10,010,01,130,0012,0476,3,351,57.64,*
10,010,01,130,0013,0477,1,28,4.09, 
10,010,01,130,0013,0477,2,253,36.99, 
10,010,01,130,0013,0477,3,403,58.92,*
10,010,01,130,0014,0480,1,7,3.37, 
10,010,01,130,0014,0480,2,81,38.94, 
10,010,01,130,0014,0480,3,120,57.69,*
10,010,01,130,0014,0481,1,23,3.73, 
10,010,01,130,0014,0481,2,204,33.12, 
10,010,01,130,0014,0481,3,389,63.15,*
10,010,01,130,0015,0482,1,20,3.05, 
10,010,01,130,0015,0482,2,199,30.34, 
10,010,01,130,0015,0482,3,437,66.62,*
10,010,01,130,0016,0483,1,29,3.32, 
10,010,01,130,0016,0483,2,272,31.12, 
10,010,01,130,0016,0483,3,573,65.56,*
10,010,01,130,0016,0484,1,16,3.76, 
10,010,01,130,0016,0484,2,122,28.71, 
10,010,01,130,0016,0484,3,287,67.53,*
10,010,01,130,0017,0487,1,27,5.28, 
10,010,01,130,0017,0487,2,178,34.83, 
10,010,01,130,0017,0487,3,306,59.88,*
10,010,01,130,0018,0488,1,13,4.08, 
10,010,01,130,0018,0488,2,132,41.38, 
10,010,01,130,0018,0488,3,174,54.55,*
10,010,01,130,0018,0489,1,15,3.96, 
10,010,01,130,0018,0489,2,96,25.33, 
10,010,01,130,0018,0489,3,268,70.71,*
10,010,01,130,0019,0486,1,15,3.46, 
10,010,01,130,0019,0486,2,128,29.56, 
10,010,01,130,0019,0486,3,290,66.97,*
10,010,01,130,0020,0485,1,21,3.9, 
10,010,01,130,0020,0485,2,182,33.83, 
10,010,01,130,0020,0485,3,335,62.27,*
10,010,01,130,0021,0490,1,15,5.98, 
10,010,01,130,0021,0490,2,109,43.43, 
10,010,01,130,0021,0490,3,127,50.6,*
10,010,01,130,0022,0491,1,12,6.06, 
10,010,01,130,0022,0491,2,92,46.46, 
10,010,01,130,0022,0491,3,94,47.47,*
10,010,01,140,0001,0410,1,36,3.9, 
10,010,01,140,0001,0410,2,279,30.23, 
10,010,01,140,0001,0410,3,608,65.87,*
10,010,01,140,0001,0411,1,41,4.75, 
10,010,01,140,0001,0411,2,337,39.0, 
10,010,01,140,0001,0411,3,486,56.25,*
10,010,01,140,0002,0412,1,25,3.69, 
10,010,01,140,0002,0412,2,223,32.94, 
10,010,01,140,0002,0412,3,429,63.37,*
10,010,01,140,0002,0413,1,42,5.11, 
10,010,01,140,0002,0413,2,263,32.0, 
10,010,01,140,0002,0413,3,517,62.9,*
10,010,01,140,0003,0414,1,17,3.38, 
10,010,01,140,0003,0414,2,172,34.19, 
10,010,01,140,0003,0414,3,314,62.43,*
10,010,01,140,0004,0415,1,16,2.71, 
10,010,01,140,0004,0415,2,152,25.72, 
10,010,01,140,0004,0415,3,423,71.57,*
10,010,01,140,0005,0416,1,27,3.01, 
10,010,01,140,0005,0416,2,263,29.32, 
10,010,01,140,0005,0416,3,607,67.67,*
10,010,01,140,0006,0417,1,19,3.98, 
10,010,01,140,0006,0417,2,153,32.08, 
10,010,01,140,0006,0417,3,305,63.94,*
10,010,01,140,0007,0418,1,24,3.35, 
10,010,01,140,0007,0418,2,226,31.56, 
10,010,01,140,0007,0418,3,466,65.08,*
10,010,01,140,0008,0419,1,30,3.3, 
10,010,01,140,0008,0419,2,296,32.56, 
10,010,01,140,0008,0419,3,583,64.14,*
10,010,01,140,0008,0420,1,43,4.48, 
10,010,01,140,0008,0420,2,355,37.02, 
10,010,01,140,0008,0420,3,561,58.5,*
10,010,01,140,0008,0421,1,21,4.58, 
10,010,01,140,0008,0421,2,182,39.65, 
10,010,01,140,0008,0421,3,256,55.77,*
10,010,01,140,0008,0422,1,35,3.5, 
10,010,01,140,0008,0422,2,371,37.06, 
10,010,01,140,0008,0422,3,595,59.44,*
10,010,01,140,0008,0423,1,7,1.77, 
10,010,01,140,0008,0423,2,152,38.48, 
10,010,01,140,0008,0423,3,236,59.75,*
10,010,01,140,0009,0424,1,36,3.54, 
10,010,01,140,0009,0424,2,337,33.14, 
10,010,01,140,0009,0424,3,644,63.32,*
10,010,01,140,0010,0425,1,54,5.6, 
10,010,01,140,0010,0425,2,334,34.61, 
10,010,01,140,0010,0425,3,577,59.79,*
10,010,01,140,0011,0426,1,56,4.89, 
10,010,01,140,0011,0426,2,373,32.55, 
10,010,01,140,0011,0426,3,717,62.57,*
10,010,01,140,0012,0427,1,18,3.47, 
10,010,01,140,0012,0427,2,201,38.8, 
10,010,01,140,0012,0427,3,299,57.72,*
10,010,01,140,0012,0428,1,18,2.8, 
10,010,01,140,0012,0428,2,205,31.93, 
10,010,01,140,0012,0428,3,419,65.26,*
10,010,01,140,0013,0431,1,19,4.22, 
10,010,01,140,0013,0431,2,190,42.22, 
10,010,01,140,0013,0431,3,241,53.56,*
10,010,01,140,0014,0429,1,7,3.18, 
10,010,01,140,0014,0429,2,74,33.64, 
10,010,01,140,0014,0429,3,139,63.18,*
10,010,01,140,0014,0430,1,16,3.44, 
10,010,01,140,0014,0430,2,184,39.57, 
10,010,01,140,0014,0430,3,265,56.99,*
10,010,01,140,0015,0432,1,14,4.26, 
10,010,01,140,0015,0432,2,132,40.12, 
10,010,01,140,0015,0432,3,183,55.62,*
10,010,01,140,0015,0433,1,12,4.56, 
10,010,01,140,0015,0433,2,130,49.43, 
10,010,01,140,0015,0433,3,121,46.01,*
10,010,01,140,0016,0434,1,22,4.9, 
10,010,01,140,0016,0434,2,177,39.42, 
10,010,01,140,0016,0434,3,250,55.68,*
10,010,01,140,0017,0435,1,7,4.79, 
10,010,01,140,0017,0435,2,50,34.25, 
10,010,01,140,0017,0435,3,89,60.96,*
10,010,01,140,0017,0436,1,34,3.14, 
10,010,01,140,0017,0436,2,298,27.54, 
10,010,01,140,0017,0436,3,750,69.32,*
10,010,01,140,0018,0437,1,19,4.49, 
10,010,01,140,0018,0437,2,149,35.22, 
10,010,01,140,0018,0437,3,255,60.28,*
10,010,01,140,0019,0438,1,18,6.19, 
10,010,01,140,0019,0438,2,101,34.71, 
10,010,01,140,0019,0438,3,172,59.11,*
10,010,01,140,0020,0439,1,23,3.5, 
10,010,01,140,0020,0439,2,200,30.44, 
10,010,01,140,0020,0439,3,434,66.06,*
10,010,01,140,0020,0440,1,22,3.41, 
10,010,01,140,0020,0440,2,235,36.43, 
10,010,01,140,0020,0440,3,388,60.16,*
10,010,01,140,0021,0441,1,16,3.11, 
10,010,01,140,0021,0441,2,191,37.16, 
10,010,01,140,0021,0441,3,307,59.73,*
10,010,01,140,0021,0442,1,5,8.06, 
10,010,01,140,0021,0442,2,36,58.06, 
10,010,01,140,0021,0442,3,21,33.87,*
10,010,01,140,0022,0443,1,1,0.82, 
10,010,01,140,0022,0443,2,27,22.13, 
10,010,01,140,0022,0443,3,94,77.05,*
10,010,01,140,0023,0444,1,9,4.37, 
10,010,01,140,0023,0444,2,91,44.17, 
10,010,01,140,0023,0444,3,106,51.46,*
10,010,01,140,0023,0445,1,20,5.93, 
10,010,01,140,0023,0445,2,90,26.71, 
10,010,01,140,0023,0445,3,227,67.36,*
10,010,01,140,0024,0446,1,11,3.72, 
10,010,01,140,0024,0446,2,97,32.77, 
10,010,01,140,0024,0446,3,188,63.51,*
10,010,01,140,0024,0447,1,6,3.7, 
10,010,01,140,0024,0447,2,78,48.15, 
10,010,01,140,0024,0447,3,78,48.15,*
10,010,01,150,0001,0301,1,28,4.07, 
10,010,01,150,0001,0301,2,234,34.01, 
10,010,01,150,0001,0301,3,426,61.92,*
10,010,01,150,0001,0302,1,21,2.36, 
10,010,01,150,0001,0302,2,297,33.41, 
10,010,01,150,0001,0302,3,571,64.23,*
10,010,01,150,0002,0303,1,20,3.04, 
10,010,01,150,0002,0303,2,261,39.67, 
10,010,01,150,0002,0303,3,377,57.29,*
10,010,01,150,0003,0307,1,15,3.83, 
10,010,01,150,0003,0307,2,144,36.73, 
10,010,01,150,0003,0307,3,233,59.44,*
10,010,01,150,0004,0304,1,26,3.09, 
10,010,01,150,0004,0304,2,268,31.87, 
10,010,01,150,0004,0304,3,547,65.04,*
10,010,01,150,0004,0305,1,46,4.78, 
10,010,01,150,0004,0305,2,312,32.43, 
10,010,01,150,0004,0305,3,604,62.79,*
10,010,01,150,0004,0306,1,61,4.68, 
10,010,01,150,0004,0306,2,437,33.54, 
10,010,01,150,0004,0306,3,805,61.78,*
10,010,01,150,0005,0308,1,14,5.17, 
10,010,01,150,0005,0308,2,95,35.06, 
10,010,01,150,0005,0308,3,162,59.78,*
10,010,01,150,0006,0314,1,11,2.96, 
10,010,01,150,0006,0314,2,150,40.32, 
10,010,01,150,0006,0314,3,211,56.72,*
10,010,01,150,0007,0315,1,9,4.0, 
10,010,01,150,0007,0315,2,68,30.22, 
10,010,01,150,0007,0315,3,148,65.78,*
10,010,01,150,0008,0309,1,23,5.29, 
10,010,01,150,0008,0309,2,176,40.46, 
10,010,01,150,0008,0309,3,236,54.25,*
10,010,01,150,0009,0311,1,21,3.27, 
10,010,01,150,0009,0311,2,227,35.3, 
10,010,01,150,0009,0311,3,395,61.43,*
10,010,01,150,0009,0312,1,14,2.64, 
10,010,01,150,0009,0312,2,202,38.04, 
10,010,01,150,0009,0312,3,315,59.32,*
10,010,01,150,0010,0310,1,16,3.95, 
10,010,01,150,0010,0310,2,160,39.51, 
10,010,01,150,0010,0310,3,229,56.54,*
10,010,01,150,0011,0313,1,18,3.31, 
10,010,01,150,0011,0313,2,213,39.15, 
10,010,01,150,0011,0313,3,313,57.54,*
10,010,01,150,0012,0316,1,12,3.64, 
10,010,01,150,0012,0316,2,125,37.88, 
10,010,01,150,0012,0316,3,193,58.48,*
10,010,01,150,0013,0319,1,8,4.52, 
10,010,01,150,0013,0319,2,67,37.85, 
10,010,01,150,0013,0319,3,102,57.63,*
10,010,01,150,0014,0317,1,17,5.74, 
10,010,01,150,0014,0317,2,142,47.97, 
10,010,01,150,0014,0317,3,137,46.28,*
10,010,01,150,0015,0320,1,52,10.86, 
10,010,01,150,0015,0320,2,175,36.53, 
10,010,01,150,0015,0320,3,252,52.61,*
10,010,01,150,0016,0321,1,21,5.07, 
10,010,01,150,0016,0321,2,214,51.69, 
10,010,01,150,0016,0321,3,179,43.24,*
10,010,01,150,0017,0322,1,17,5.11, 
10,010,01,150,0017,0322,2,133,39.94, 
10,010,01,150,0017,0322,3,183,54.95,*
10,010,01,150,0017,0323,1,3,1.18, 
10,010,01,150,0017,0323,2,136,53.33, 
10,010,01,150,0017,0323,3,116,45.49,*
10,010,01,150,0018,0318,1,11,4.03, 
10,010,01,150,0018,0318,2,70,25.64, 
10,010,01,150,0018,0318,3,192,70.33,*
10,010,01,160,0001,0492,1,19,2.25, 
10,010,01,160,0001,0492,2,343,40.54, 
10,010,01,160,0001,0492,3,484,57.21,*
10,010,01,160,0002,0493,1,14,4.26, 
10,010,01,160,0002,0493,2,127,38.6, 
10,010,01,160,0002,0493,3,188,57.14,*
10,010,01,160,0003,0494,1,18,3.44, 
10,010,01,160,0003,0494,2,166,31.74, 
10,010,01,160,0003,0494,3,339,64.82,*
10,010,01,160,0003,0495,1,17,4.91, 
10,010,01,160,0003,0495,2,155,44.8, 
10,010,01,160,0003,0495,3,174,50.29,*
10,010,01,160,0004,0496,1,24,3.72, 
10,010,01,160,0004,0496,2,225,34.88, 
10,010,01,160,0004,0496,3,396,61.4,*
10,010,01,160,0004,0497,1,18,2.94, 
10,010,01,160,0004,0497,2,223,36.44, 
10,010,01,160,0004,0497,3,371,60.62,*
10,010,01,160,0005,0498,1,21,3.39, 
10,010,01,160,0005,0498,2,225,36.35, 
10,010,01,160,0005,0498,3,373,60.26,*
10,010,01,160,0006,0499,1,25,4.07, 
10,010,01,160,0006,0499,2,216,35.18, 
10,010,01,160,0006,0499,3,373,60.75,*
10,010,01,160,0007,0500,1,16,3.24, 
10,010,01,160,0007,0500,2,307,62.15, 
10,010,01,160,0007,0500,3,171,34.62,*
10,010,01,160,0007,0501,1,10,2.86, 
10,010,01,160,0007,0501,2,44,12.57, 
10,010,01,160,0007,0501,3,296,84.57,*
10,010,01,160,0008,0502,1,7,1.88, 
10,010,01,160,0008,0502,2,147,39.52, 
10,010,01,160,0008,0502,3,218,58.6,*
10,010,01,160,0009,0503,1,7,3.14, 
10,010,01,160,0009,0503,2,88,39.46, 
10,010,01,160,0009,0503,3,128,57.4,*
10,010,01,160,0009,0504,1,40,9.24, 
10,010,01,160,0009,0504,2,180,41.57, 
10,010,01,160,0009,0504,3,213,49.19,*
10,010,01,160,0010,0505,1,12,3.9, 
10,010,01,160,0010,0505,2,141,45.78, 
10,010,01,160,0010,0505,3,155,50.32,*
10,010,01,160,0011,0506,1,14,13.46, 
10,010,01,160,0011,0506,2,60,57.69, 
10,010,01,160,0011,0506,3,30,28.85,*
10,010,01,160,0011,0507,1,11,8.59, 
10,010,01,160,0011,0507,2,60,46.88, 
10,010,01,160,0011,0507,3,57,44.53,*
10,010,01,170,0001,0521,1,13,3.76, 
10,010,01,170,0001,0521,2,133,38.44, 
10,010,01,170,0001,0521,3,200,57.8,*
10,010,01,170,0001,0522,1,10,2.11, 
10,010,01,170,0001,0522,2,172,36.36, 
10,010,01,170,0001,0522,3,291,61.52,*
10,010,01,170,0002,0523,1,4,2.41, 
10,010,01,170,0002,0523,2,81,48.8, 
10,010,01,170,0002,0523,3,81,48.8,*
10,010,01,170,0002,0524,1,5,2.63, 
10,010,01,170,0002,0524,2,66,34.74, 
10,010,01,170,0002,0524,3,119,62.63,*
10,010,01,170,0003,0525,1,5,4.85, 
10,010,01,170,0003,0525,2,54,52.43, 
10,010,01,170,0003,0525,3,44,42.72,*
10,010,01,170,0003,0526,1,9,6.16, 
10,010,01,170,0003,0526,2,73,50.0, 
10,010,01,170,0003,0526,3,64,43.84,*
10,010,01,170,0004,0527,1,10,4.07, 
10,010,01,170,0004,0527,2,92,37.4, 
10,010,01,170,0004,0527,3,144,58.54,*
10,010,01,170,0004,0528,1,4,3.31, 
10,010,01,170,0004,0528,2,68,56.2, 
10,010,01,170,0004,0528,3,49,40.5,*
10,010,01,170,0004,0529,1,2,2.17, 
10,010,01,170,0004,0529,2,40,43.48, 
10,010,01,170,0004,0529,3,50,54.35,*
10,010,01,170,0005,0530,1,14,4.03, 
10,010,01,170,0005,0530,2,151,43.52, 
10,010,01,170,0005,0530,3,182,52.45,*
10,010,01,180,0001,0508,1,12,5.31, 
10,010,01,180,0001,0508,2,126,55.75, 
10,010,01,180,0001,0508,3,88,38.94,*
10,010,01,180,0002,0509,1,8,6.35, 
10,010,01,180,0002,0509,2,75,59.52, 
10,010,01,180,0002,0509,3,43,34.13,*
10,010,01,180,0003,0510,1,6,8.11, 
10,010,01,180,0003,0510,2,53,71.62, 
10,010,01,180,0003,0510,3,15,20.27,*
10,010,01,180,0004,0511,1,4,2.65, 
10,010,01,180,0004,0511,2,112,74.17, 
10,010,01,180,0004,0511,3,35,23.18,*
10,010,01,180,0004,0512,1,2,5.0, 
10,010,01,180,0004,0512,2,28,70.0, 
10,010,01,180,0004,0512,3,10,25.0,*
10,010,01,180,0005,0514,1,4,1.88, 
10,010,01,180,0005,0514,2,151,70.89, 
10,010,01,180,0005,0514,3,58,27.23,*
10,010,01,180,0006,0513,1,5,2.7, 
10,010,01,180,0006,0513,2,101,54.59, 
10,010,01,180,0006,0513,3,79,42.7,*
10,010,01,180,0007,0516,1,8,1.45, 
10,010,01,180,0007,0516,2,412,74.5, 
10,010,01,180,0007,0516,3,133,24.05,*
10,010,01,180,0008,0515,1,37,5.72, 
10,010,01,180,0008,0515,2,373,57.65, 
10,010,01,180,0008,0515,3,237,36.63,*
10,010,01,180,0009,0517,1,2,1.29, 
10,010,01,180,0009,0517,2,114,73.55, 
10,010,01,180,0009,0517,3,39,25.16,*
10,010,01,180,0010,0518,1,6,1.94, 
10,010,01,180,0010,0518,2,240,77.67, 
10,010,01,180,0010,0518,3,63,20.39,*
10,010,01,180,0011,0519,1,6,3.33, 
10,010,01,180,0011,0519,2,127,70.56, 
10,010,01,180,0011,0519,3,47,26.11,*
10,010,01,180,0012,0520,1,6,3.26, 
10,010,01,180,0012,0520,2,94,51.09, 
10,010,01,180,0012,0520,3,84,45.65,*
10,013,01,010,A001,0143,1,29,3.05, 
10,013,01,010,A001,0143,2,318,33.47, 
10,013,01,010,A001,0143,3,603,63.47,*
10,013,01,010,A002,0142,1,15,2.95, 
10,013,01,010,A002,0142,2,229,45.08, 
10,013,01,010,A002,0142,3,264,51.97,*
10,013,01,010,A003,0141,1,24,3.08, 
10,013,01,010,A003,0141,2,219,28.11, 
10,013,01,010,A003,0141,3,536,68.81,*
10,013,01,010,A008,0144,1,31,3.28, 
10,013,01,010,A008,0144,2,273,28.86, 
10,013,01,010,A008,0144,3,642,67.86,*
10,013,01,010,A010,0145,1,20,3.82, 
10,013,01,010,A010,0145,2,152,29.01, 
10,013,01,010,A010,0145,3,352,67.18,*
10,013,01,010,0012,0146,1,41,4.29, 
10,013,01,010,0012,0146,2,299,31.28, 
10,013,01,010,0012,0146,3,616,64.44,*
10,013,01,010,0012,0147,1,27,2.8, 
10,013,01,010,0012,0147,2,329,34.09, 
10,013,01,010,0012,0147,3,609,63.11,*
10,013,01,010,A013,0149,1,31,3.72, 
10,013,01,010,A013,0149,2,262,31.41, 
10,013,01,010,A013,0149,3,541,64.87,*
10,013,01,010,A015,0148,1,22,2.31, 
10,013,01,010,A015,0148,2,293,30.81, 
10,013,01,010,A015,0148,3,636,66.88,*
10,013,01,010,A018,0150,1,24,2.97, 
10,013,01,010,A018,0150,2,239,29.54, 
10,013,01,010,A018,0150,3,546,67.49,*
10,013,01,010,0020,0151,1,14,2.54, 
10,013,01,010,0020,0151,2,179,32.49, 
10,013,01,010,0020,0151,3,358,64.97,*
10,013,01,010,0020,0152,1,14,2.5, 
10,013,01,010,0020,0152,2,218,39.0, 
10,013,01,010,0020,0152,3,327,58.5,*
10,013,01,010,0021,0153,1,15,2.4, 
10,013,01,010,0021,0153,2,230,36.86, 
10,013,01,010,0021,0153,3,379,60.74,*
10,013,01,010,0022,0169,1,22,3.27, 
10,013,01,010,0022,0169,2,240,35.71, 
10,013,01,010,0022,0169,3,410,61.01,*
10,013,01,010,0022,0170,1,22,3.15, 
10,013,01,010,0022,0170,2,284,40.69, 
10,013,01,010,0022,0170,3,392,56.16,*
10,013,01,010,0023,0164,1,32,3.3, 
10,013,01,010,0023,0164,2,396,40.78, 
10,013,01,010,0023,0164,3,543,55.92,*
10,013,01,010,0023,0165,1,25,2.57, 
10,013,01,010,0023,0165,2,350,35.97, 
10,013,01,010,0023,0165,3,598,61.46,*
10,013,01,010,0024,0166,1,30,3.7, 
10,013,01,010,0024,0166,2,386,47.65, 
10,013,01,010,0024,0166,3,394,48.64,*
10,013,01,010,0024,0167,1,23,2.61, 
10,013,01,010,0024,0167,2,365,41.43, 
10,013,01,010,0024,0167,3,493,55.96,*
10,013,01,010,0024,0168,1,23,2.36, 
10,013,01,010,0024,0168,2,407,41.79, 
10,013,01,010,0024,0168,3,544,55.85,*
10,013,01,010,0025,0161,1,36,3.79, 
10,013,01,010,0025,0161,2,356,37.51, 
10,013,01,010,0025,0161,3,557,58.69,*
10,013,01,010,0025,0162,1,42,4.17, 
10,013,01,010,0025,0162,2,425,42.2, 
10,013,01,010,0025,0162,3,540,53.62,*
10,013,01,010,0025,0163,1,33,3.45, 
10,013,01,010,0025,0163,2,384,40.17, 
10,013,01,010,0025,0163,3,539,56.38,*
10,013,01,010,0026,0154,1,31,3.08, 
10,013,01,010,0026,0154,2,435,43.24, 
10,013,01,010,0026,0154,3,540,53.68,*
10,013,01,010,0026,0155,1,45,4.34, 
10,013,01,010,0026,0155,2,444,42.82, 
10,013,01,010,0026,0155,3,548,52.84,*
10,013,01,010,0026,0156,1,46,4.32, 
10,013,01,010,0026,0156,2,474,44.47, 
10,013,01,010,0026,0156,3,546,51.22,*
10,013,01,010,0026,0157,1,30,3.21, 
10,013,01,010,0026,0157,2,443,47.43, 
10,013,01,010,0026,0157,3,461,49.36,*
10,013,01,010,0026,0158,1,34,3.47, 
10,013,01,010,0026,0158,2,413,42.1, 
10,013,01,010,0026,0158,3,534,54.43,*
10,013,01,010,0026,0159,1,37,3.71, 
